0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 15813.0 9055.0 17027.0 41356.0 2395.0 8603.0 20588.0 16331.0 6022.0 37868.0 8779.0 20555.0 13999.0 5689.0 6604.0 37869.0 19237.0 7996.0 1535.0 6075.0 10512.0 9828.0 22950.0 19118.0 60752.0 9090.0 12931.0 21081.0 40928.0 22962.0 25737.0 3510.0 2417.0 10132.0 56450.0 12276.0 3978.0 2643.0 35258.0 1477.0 215.0 2608.0 14786.0 388.0 32462.0 2984.0 4514.0 2889.0 5302.0 265.0 12152.0 4937.0 884.0 385.0 3235.0 4486.0 278.0 9116.0 1140.0 33361.0 8469.0 3238.0 9521.0 8134.0 9371.0 14743.0 2238.0 204.0 2797.0
0.0 0.0 0.0 75.0 1801.0 8180.0 170.0 783.0 7772.0 19729.0 9780.0 7441.0 5300.0 2272.0 3855.0 6.0 12527.0 3746.0 0.0 272.0 73.0 634.0 4334.0 2050.0 0.0 3961.0 14073.0 0.0 1113.0 147.0 7517.0 20630.0 12879.0 472.0 541.0 7057.0 8402.0 7606.0 3.0 0.0 4363.0 0.0 8.0 651.0 8362.0 108.0 8025.0 173.0 636.0 92.0 18.0 22.0 1223.0 0.0 0.0 269.0 485.0 0.0 0.0 0.0 0.0 8399.0 0.0 169.0 44.0 2655.0 4476.0 4002.0 0.0 12.0 413.0
0.0 0.0 0.0 0.0 2766.0 13802.0 3.0 346.0 1185.0 44.0 52.0 2302.0 68.0 73.0 578.0 94.0 48.0 2491.0 59.0 2838.0 0.0 407.0 54.0 174.0 3828.0 126.0 3654.0 3051.0 4661.0 13893.0 1301.0 194.0 443.0 0.0 0.0 172.0 10603.0 18.0 6370.0 2444.0 11061.0 0.0 56.0 220.0 18.0 0.0 619.0 0.0 234.0 377.0 354.0 0.0 1774.0 447.0 1231.0 2.0 2988.0 0.0 366.0 223.0 447.0 2648.0 1464.0 690.0 9482.0 18.0 18.0 371.0 38.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 3577.0 0.0 2384.0 2906.0 1240.0 1724.0 1552.0 29.0 28.0 1173.0 0.0 624.0 8331.0 3622.0 4601.0 0.0 408.0 8.0 1401.0 8571.0 16474.0 9017.0 0.0 5904.0 17130.0 9346.0 1159.0 3500.0 0.0 0.0 216.0 3346.0 9.0 843.0 1823.0 3478.0 0.0 64.0 211.0 9.0 0.0 119.0 0.0 0.0 331.0 0.0 0.0 2184.0 211.0 134.0 0.0 21.0 0.0 10.0 1809.0 558.0 2378.0 0.0 3.0 2423.0 13.0 9.0 172.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 388.0 4457.0 10474.0 12.0 23115.0 108.0 292.0 1394.0 302.0 1038.0 10337.0 5601.0 2113.0 55.0 845.0 13.0 37.0 19294.0 67.0 24582.0 6359.0 6285.0 15691.0 12997.0 8669.0 10219.0 15.0 71.0 5606.0 49079.0 11302.0 7433.0 4543.0 44537.0 0.0 199.0 3073.0 12312.0 278.0 21931.0 586.0 1627.0 3281.0 866.0 266.0 14144.0 5563.0 1231.0 328.0 3553.0 1.0 366.0 13633.0 1705.0 26904.0 5438.0 1716.0 14970.0 7968.0 9135.0 14797.0 276.0 12.0 2797.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.0 7.0 258.0 0.0 2584.0 922.0 52.0 303.0 0.0 0.0 2.0 0.0 28.0 0.0 21.0 4767.0 0.0 0.0 0.0 4239.0 0.0 38.0 17.0 3315.0 170.0 0.0 19.0 1.0 169.0 2139.0 0.0 0.0 0.0 0.0 1262.0 0.0 0.0 0.0 0.0 2125.0 294.0 0.0 127.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1197.0 0.0 0.0 0.0 1962.0 0.0 0.0 0.0 67.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8864.0 909.0 1315.0 1646.0 583.0 44.0 393.0 10.0 64.0 12472.0 4041.0 216.0 0.0 80.0 531.0 842.0 3951.0 3382.0 4793.0 2.0 129.0 2509.0 5427.0 705.0 951.0 0.0 2417.0 768.0 1484.0 84.0 128.0 152.0 320.0 0.0 3986.0 2608.0 84.0 0.0 101.0 265.0 5.0 3.0 3.0 0.0 4511.0 967.0 89.0 0.0 69.0 0.0 133.0 1143.0 1122.0 1392.0 0.0 55.0 215.0 56.0 71.0 61.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6102.0 13972.0 5469.0 9211.0 4741.0 12772.0 20.0 7535.0 23645.0 4729.0 800.0 146.0 794.0 6185.0 755.0 4266.0 2985.0 15826.0 1.0 2568.0 2793.0 8733.0 10367.0 3400.0 1073.0 1442.0 1607.0 6311.0 3170.0 812.0 1450.0 3312.0 0.0 3398.0 4551.0 3235.0 79.0 3443.0 269.0 409.0 837.0 25.0 20.0 8523.0 645.0 218.0 132.0 478.0 10.0 108.0 1294.0 668.0 6137.0 1.0 206.0 1755.0 708.0 1069.0 1094.0 0.0 12.0 95.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5849.0 11349.0 7095.0 637.0 1594.0 6.0 5414.0 4685.0 0.0 142.0 0.0 190.0 3314.0 519.0 0.0 1674.0 17173.0 10.0 277.0 87.0 17494.0 13220.0 12039.0 160.0 659.0 8787.0 12408.0 9704.0 1.0 0.0 6331.0 78.0 8.0 678.0 11304.0 111.0 11278.0 866.0 867.0 92.0 18.0 26.0 1312.0 0.0 0.0 365.0 671.0 865.0 0.0 0.0 0.0 12407.0 30.0 338.0 112.0 4476.0 6487.0 5943.0 0.0 12.0 1207.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 36.0 7511.0 3151.0 5566.0 12.0 11580.0 455.0 0.0 173.0 146.0 571.0 4502.0 1274.0 0.0 3060.0 4844.0 1.0 1760.0 101.0 2981.0 8626.0 4526.0 652.0 1126.0 221.0 336.0 0.0 2.0 0.0 95.0 0.0 0.0 0.0 0.0 0.0 13.0 0.0 34.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 289.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3328.0 1008.0 2158.0 227.0 1198.0 11301.0 5549.0 591.0 0.0 787.0 6093.0 401.0 9042.0 2896.0 34839.0 1304.0 501.0 2753.0 17740.0 8892.0 11077.0 18.0 92.0 5744.0 30054.0 11356.0 17.0 130.0 14980.0 1454.0 56.0 1577.0 13149.0 378.0 26200.0 2932.0 1306.0 833.0 287.0 257.0 5135.0 2708.0 0.0 365.0 704.0 4472.0 0.0 2992.0 354.0 25693.0 254.0 371.0 445.0 7696.0 8178.0 11351.0 36.0 12.0 2704.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2584.0 7114.0 0.0 4418.0 2534.0 1220.0 227.0 67.0 549.0 9873.0 373.0 606.0 232.0 10075.0 0.0 1390.0 132.0 5593.0 5775.0 275.0 729.0 418.0 1447.0 2899.0 107.0 6.0 3.0 84.0 285.0 6.0 172.0 541.0 0.0 2828.0 1630.0 79.0 108.0 0.0 0.0 236.0 1.0 0.0 15.0 73.0 2292.0 0.0 53.0 0.0 2745.0 13.0 70.0 52.0 25.0 13.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4726.0 5124.0 3203.0 2452.0 7.0 59.0 3816.0 4819.0 2776.0 1.0 0.0 0.0 5233.0 3586.0 8273.0 1537.0 574.0 6400.0 223.0 4214.0 563.0 584.0 4449.0 127.0 76.0 106.0 1796.0 0.0 0.0 9.0 127.0 0.0 939.0 0.0 1637.0 14.0 2194.0 0.0 160.0 0.0 0.0 7.0 59.0 0.0 0.0 37.0 0.0 418.0 2865.0 543.0 333.0 89.0 110.0 88.0 984.0 109.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 31.0 5052.0 10449.0 2690.0 907.0 116.0 702.0 7091.0 610.0 2892.0 1269.0 10552.0 1.0 2337.0 708.0 4074.0 7043.0 648.0 963.0 53.0 595.0 2095.0 780.0 143.0 244.0 999.0 94.0 41.0 580.0 779.0 0.0 895.0 68.0 299.0 1152.0 21.0 0.0 1320.0 2.0 24.0 107.0 233.0 0.0 0.0 488.0 0.0 1724.0 1.0 159.0 450.0 14.0 136.0 14.0 0.0 0.0 4.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 25.0 0.0 0.0 0.0 0.0 6.0 0.0 0.0 0.0 64.0 5548.0 3803.0 2750.0 10.0 12.0 0.0 1725.0 205.0 3.0 4561.0 6.0 0.0 0.0 1615.0 0.0 0.0 0.0 6.0 0.0 855.0 0.0 944.0 0.0 4018.0 0.0 43.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 105.0 4299.0 1305.0 748.0 2.0 4.0 5.0 1615.0 156.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1065.0 0.0 161.0 146.0 557.0 3619.0 1525.0 0.0 2395.0 4834.0 1.0 1949.0 98.0 2188.0 12045.0 5483.0 639.0 452.0 24.0 1311.0 1258.0 2.0 0.0 296.0 0.0 1.0 91.0 1258.0 38.0 1272.0 6.0 373.0 10.0 1.0 12.0 90.0 0.0 0.0 183.0 295.0 0.0 0.0 0.0 0.0 1294.0 1.0 167.0 44.0 18.0 158.0 104.0 0.0 2.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13289.0 1639.0 0.0 980.0 383.0 2506.0 14441.0 7377.0 27189.0 0.0 402.0 6377.0 20305.0 5137.0 7789.0 50.0 140.0 2490.0 12477.0 4380.0 1229.0 2877.0 8653.0 0.0 4588.0 5178.0 4228.0 64.0 5472.0 284.0 480.0 1632.0 15.0 20.0 13797.0 1743.0 310.0 214.0 617.0 0.0 142.0 4759.0 1974.0 11286.0 0.0 261.0 3608.0 2420.0 2750.0 3060.0 0.0 12.0 1060.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 105.0 0.0 12.0 0.0 5876.0 16306.0 11882.0 9259.0 0.0 61.0 6298.0 12941.0 61.0 4948.0 0.0 0.0 61.0 4795.0 0.0 15.0 347.0 4984.0 0.0 97.0 891.0 0.0 0.0 2072.0 13.0 0.0 1500.0 0.0 0.0 3116.0 2205.0 7.0 0.0 13.0 0.0 5.0 4619.0 307.0 1170.0 0.0 1.0 382.0 1.0 0.0 1573.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 38.0 3862.0 206.0 675.0 1.0 4420.0 2760.0 0.0 6566.0 3916.0 1148.0 530.0 959.0 0.0 0.0 405.0 1676.0 28.0 1495.0 550.0 1635.0 0.0 13.0 9.0 30.0 0.0 75.0 0.0 0.0 21.0 0.0 0.0 133.0 322.0 542.0 0.0 809.0 0.0 276.0 17.0 322.0 211.0 0.0 348.0 1548.0 29.0 30.0 296.0 0.0 0.0 2.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2426.0 73.0 0.0 0.0 0.0 59.0 85.0 3075.0 993.0 0.0 331.0 0.0 9.0 0.0 0.0 55.0 0.0 0.0 0.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 41.0 55.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 559.0 8.0 1.0 152.0 2353.0 85.0 5143.0 1723.0 390.0 837.0 151.0 5.0 0.0 207.0 685.0 26.0 310.0 128.0 457.0 0.0 2.0 11.0 28.0 0.0 78.0 0.0 186.0 24.0 0.0 0.0 227.0 0.0 11.0 0.0 215.0 0.0 0.0 57.0 0.0 381.0 61.0 11.0 420.0 27.0 28.0 28.0 0.0 0.0 2.0
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12259.0 0.0 1470.0 113.0 6579.0 5509.0 0.0 707.0 294.0 1529.0 5531.0 3.0 2.0 0.0 63.0 1638.0 0.0 69.0 310.0 0.0 5347.0 2143.0 20.0 365.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0 3925.0 0.0 0.0 0.0 4853.0 0.0 0.0 0.0 96.0 1.0 0.0 0.0 0.0 0.0
